audit_type,experiment,ticker,quarter,event_count,event_types,sample_rcept_no
same_ticker_same_quarter,R004,005380,2019Q4,2,buyback_announcement,20191024000248 | 20191128000761
same_ticker_same_quarter,R004,005380,2020Q1,2,buyback_announcement|dividend,20200122800239 | 20200305000726
same_ticker_same_quarter,R004,005380,2020Q4,2,buyback_announcement,20201026000297 | 20201216000026
same_ticker_same_quarter,R004,005380,2023Q3,2,dividend,20230726800241 | 20230915800345
same_ticker_same_quarter,R004,005380,2024Q1,2,buyback_retirement|dividend,20240125800252 | 20240321801460
same_ticker_same_quarter,R004,005380,2024Q4,2,buyback_announcement|dividend,20241024800194 | 20241127000199
same_ticker_same_quarter,R004,005380,2025Q1,2,dividend,20250123800275 | 20250320801770
same_ticker_same_quarter,R004,005490,2018Q1,2,dividend,20180124800629 | 20180313800680
same_ticker_same_quarter,R004,005490,2018Q3,2,dividend,20180727800148 | 20180913800087
same_ticker_same_quarter,R004,005490,2019Q1,2,dividend,20190130800423 | 20190313800106
same_ticker_same_quarter,R004,005490,2019Q2,2,dividend,20190510800199 | 20190613800321
same_ticker_same_quarter,R004,005490,2019Q3,2,dividend,20190729800145 | 20190911800103
same_ticker_same_quarter,R004,005490,2020Q1,2,dividend,20200131800401 | 20200313801122
same_ticker_same_quarter,R004,005490,2020Q2,2,dividend,20200508800182 | 20200616800490
same_ticker_same_quarter,R004,005490,2020Q3,2,dividend,20200807800559 | 20200915800202
same_ticker_same_quarter,R004,005490,2021Q1,2,dividend,20210128800247 | 20210316800060
same_ticker_same_quarter,R004,005490,2022Q1,2,dividend,20220128800721 | 20220315800836
same_ticker_same_quarter,R004,005490,2023Q1,2,dividend,20230127800428 | 20230315800348
same_ticker_same_quarter,R004,005490,2023Q3,2,dividend,20230808800134 | 20230911800249
same_ticker_same_quarter,R004,005490,2024Q3,2,buyback_announcement|dividend,20240712000097 | 20240820800341
same_ticker_same_quarter,R004,005490,2025Q2,2,dividend,20250513800482 | 20250619800435
same_ticker_same_quarter,R004,005490,2025Q3,2,dividend,20250812800196 | 20250917800142
same_ticker_same_quarter,R004,005810,2025Q2,2,buyback_announcement,20250423000409 | 20250623000265
same_ticker_same_quarter,R004,005810,2026Q1,2,buyback_announcement|dividend,20260204801055 | 20260320001168
same_ticker_same_quarter,R004,005830,2020Q1,2,buyback_announcement,20200130000309 | 20200319000687
same_ticker_same_quarter,R004,005930,2018Q1,2,buyback_announcement|dividend,20180130000294 | 20180312800578
same_ticker_same_quarter,R004,005930,2018Q2,2,dividend,20180426800038 | 20180604800448
same_ticker_same_quarter,R004,005930,2018Q3,2,dividend,20180731800036 | 20180911800323
same_ticker_same_quarter,R004,005930,2018Q4,2,buyback_retirement|dividend,20181031800040 | 20181130800131
same_ticker_same_quarter,R004,005930,2019Q1,2,dividend,20190131800034 | 20190308800663
same_ticker_same_quarter,R004,005930,2019Q2,2,dividend,20190430800049 | 20190607800264
same_ticker_same_quarter,R004,005930,2026Q1,2,buyback_announcement,20260107000715 | 20260312000961
same_ticker_same_quarter,R004,006060,2021Q1,2,buyback_announcement,20210118000287 | 20210225002991
same_ticker_same_quarter,R004,006120,2019Q1,2,dividend,20190131801058 | 20190320800905
same_ticker_same_quarter,R004,006120,2021Q1,2,buyback_announcement|dividend,20210128800535 | 20210319801105
same_ticker_same_quarter,R004,006260,2018Q1,2,dividend,20180201800711 | 20180312800944
same_ticker_same_quarter,R004,006260,2019Q1,2,dividend,20190201801072 | 20190315801554
same_ticker_same_quarter,R004,006800,2021Q1,2,buyback_announcement,20210128000357 | 20210330001240
same_ticker_same_quarter,R004,006800,2023Q4,2,buyback_announcement,20231018000008 | 20231228000427
same_ticker_same_quarter,R004,006890,2020Q1,2,buyback_announcement|dividend,20200121800404 | 20200319000378
same_ticker_same_quarter,R004,007340,2024Q3,2,dividend,20240710800291 | 20240816800326
same_ticker_same_quarter,R004,007690,2023Q1,2,buyback_announcement,20230209000323 | 20230331002090
same_ticker_same_quarter,R004,008490,2018Q1,2,buyback_announcement,20180104000195 | 20180313000439
same_ticker_same_quarter,R004,008930,2023Q4,2,buyback_announcement|dividend,20231024000124 | 20231214801091
same_ticker_same_quarter,R004,008930,2024Q1,2,buyback_announcement|dividend,20240126000420 | 20240311800255
same_ticker_same_quarter,R004,009160,2021Q1,2,buyback_announcement|dividend,20210113000337 | 20210224800567
same_ticker_same_quarter,R004,009240,2022Q1,2,buyback_announcement|dividend,20220120000275 | 20220224801196
same_ticker_same_quarter,R004,009240,2022Q3,2,buyback_announcement|dividend,20220707000326 | 20220811800595
same_ticker_same_quarter,R004,009270,2022Q2,2,buyback_announcement,20220512000444 | 20220617000196
same_ticker_same_quarter,R004,009290,2023Q2,2,buyback_announcement,20230411002888 | 20230630000797
same_ticker_same_quarter,R004,009460,2018Q1,2,buyback_announcement,20180122000070 | 20180314000699
same_ticker_same_quarter,R004,009830,2022Q1,2,buyback_announcement,20220217000899 | 20220324000638
same_ticker_same_quarter,R004,010060,2024Q1,2,buyback_announcement|dividend,20240206800415 | 20240329003378
same_ticker_same_quarter,R004,010060,2025Q4,2,buyback_retirement|dividend,20251111800357 | 20251215801619
same_ticker_same_quarter,R004,010130,2024Q4,2,buyback_announcement,20241002000155 | 20241108000441
same_ticker_same_quarter,R004,010960,2020Q1,2,buyback_announcement|dividend,20200131800342 | 20200320000278
same_ticker_same_quarter,R004,011200,2025Q3,2,buyback_announcement,20250814003240 | 20250917000162
same_ticker_same_quarter,R004,011760,2020Q1,2,buyback_announcement|dividend,20200206800700 | 20200331000423
same_ticker_same_quarter,R004,011790,2022Q4,2,buyback_announcement,20221007000631 | 20221220000437
same_ticker_same_quarter,R004,012030,2024Q4,2,buyback_announcement,20241107800436 | 20241230800380
same_ticker_same_quarter,R004,012280,2018Q1,2,buyback_announcement|dividend,20180212800654 | 20180321000147
same_ticker_same_quarter,R004,012330,2019Q2,2,buyback_retirement|dividend,20190426800800 | 20190614800093
same_ticker_same_quarter,R004,012330,2019Q3,2,buyback_announcement|dividend,20190724800425 | 20190923001609
same_ticker_same_quarter,R004,012330,2022Q3,2,buyback_retirement|dividend,20220721800515 | 20220907800460
same_ticker_same_quarter,R004,012450,2020Q1,2,buyback_announcement,20200221000775 | 20200325000880
same_ticker_same_quarter,R004,012450,2021Q2,2,buyback_announcement,20210407002034 | 20210621000225
same_ticker_same_quarter,R004,012510,2018Q1,2,buyback_announcement|dividend,20180124800063 | 20180323000433
same_ticker_same_quarter,R004,012610,2025Q1,2,buyback_announcement,20250110000191 | 20250228002281
same_ticker_same_quarter,R004,013890,2020Q1,2,buyback_announcement|dividend,20200213800254 | 20200318000319
same_ticker_same_quarter,R004,013890,2021Q3,2,buyback_announcement,20210818000012 | 20210929000512
same_ticker_same_quarter,R004,013890,2024Q1,2,buyback_announcement,20240206000302 | 20240329002855
same_ticker_same_quarter,R004,014680,2024Q4,2,buyback_announcement,20241017000095 | 20241209000253
same_ticker_same_quarter,R004,015890,2019Q2,2,buyback_announcement|dividend,20190430000952 | 20190625800466
same_ticker_same_quarter,R004,015890,2020Q1,2,buyback_announcement|dividend,20200213800785 | 20200319000375
same_ticker_same_quarter,R004,015890,2021Q1,2,buyback_announcement|dividend,20210210801314 | 20210319000865
same_ticker_same_quarter,R004,016740,2021Q1,2,buyback_announcement|dividend,20210219800856 | 20210324000604
same_ticker_same_quarter,R004,016880,2020Q2,2,buyback_announcement|dividend,20200507800511 | 20200623800293
same_ticker_same_quarter,R004,017370,2020Q3,2,buyback_announcement,20200828000355 | 20200929000341
same_ticker_same_quarter,R004,017370,2020Q4,2,buyback_announcement,20201110000276 | 20201224000245
same_ticker_same_quarter,R004,017370,2025Q3,2,buyback_announcement,20250804000142 | 20250923000249
same_ticker_same_quarter,R004,017670,2020Q3,2,buyback_announcement|dividend,20200722800003 | 20200828000001
same_ticker_same_quarter,R004,017670,2021Q2,2,buyback_announcement|dividend,20210429000285 | 20210615800253
same_ticker_same_quarter,R004,017670,2021Q3,2,dividend,20210723800001 | 20210915800114
same_ticker_same_quarter,R004,017670,2022Q2,2,dividend,20220428800321 | 20220614800147
same_ticker_same_quarter,R004,017670,2022Q3,2,dividend,20220728800240 | 20220915800093
same_ticker_same_quarter,R004,017800,2023Q1,2,buyback_announcement|dividend,20230131000300 | 20230308801089
same_ticker_same_quarter,R004,017800,2023Q3,2,buyback_announcement,20230706000041 | 20230922000378
same_ticker_same_quarter,R004,017800,2024Q1,2,buyback_announcement|dividend,20240105000453 | 20240312801445
same_ticker_same_quarter,R004,017810,2025Q1,2,dividend,20250211801124 | 20250314801759
same_ticker_same_quarter,R004,018880,2020Q1,2,buyback_announcement|dividend,20200211800195 | 20200320000253
same_ticker_same_quarter,R004,018880,2020Q4,2,buyback_announcement|dividend,20201110800189 | 20201210000277
same_ticker_same_quarter,R004,019680,2020Q2,2,buyback_announcement|dividend,20200423000221 | 20200611800180
same_ticker_same_quarter,R004,019680,2023Q4,2,buyback_announcement|dividend,20231030000229 | 20231208800134
same_ticker_same_quarter,R004,021240,2018Q2,2,dividend,20180427800638 | 20180615800377
same_ticker_same_quarter,R004,021240,2018Q3,2,dividend,20180727800667 | 20180914800353
same_ticker_same_quarter,R004,021240,2019Q2,2,dividend,20190429800481 | 20190612800572
same_ticker_same_quarter,R004,021240,2019Q3,2,dividend,20190729800398 | 20190911800367
same_ticker_same_quarter,R004,021240,2025Q1,2,buyback_retirement|dividend,20250106800271 | 20250213801369
same_ticker_same_quarter,R004,024090,2021Q1,2,buyback_announcement|dividend,20210216800570 | 20210325000385
same_ticker_same_quarter,R004,024110,2020Q4,2,buyback_announcement,20201119000327 | 20201223000330
same_ticker_same_quarter,R004,024720,2023Q1,2,buyback_announcement|buyback_retirement,20230110800207 | 20230228006473
same_ticker_same_quarter,R004,024720,2024Q2,2,buyback_retirement|dividend,20240520800186 | 20240626800109
same_ticker_same_quarter,R004,028100,2024Q3,2,buyback_announcement,20240806000024 | 20240926000391
same_ticker_same_quarter,R004,029460,2024Q3,2,buyback_announcement,20240725000385 | 20240920000296
same_ticker_same_quarter,R004,030200,2018Q3,2,buyback_announcement,20180802000262 | 20180910000338
same_ticker_same_quarter,R004,030200,2024Q1,2,buyback_announcement,20240208000001 | 20240315000185
same_ticker_same_quarter,R004,030200,2024Q2,2,dividend,20240430800695 | 20240612800380
same_ticker_same_quarter,R004,030200,2024Q3,2,dividend,20240716800301 | 20240913800146
same_ticker_same_quarter,R004,031430,2024Q1,2,buyback_announcement|dividend,20240206800451 | 20240320000766
same_ticker_same_quarter,R004,033780,2020Q3,2,buyback_announcement,20200806000001 | 20200916000496
same_ticker_same_quarter,R004,033780,2021Q4,2,buyback_announcement,20211104000028 | 20211228000449
same_ticker_same_quarter,R004,033780,2022Q4,2,buyback_announcement,20221103000237 | 20221228000589
same_ticker_same_quarter,R004,033780,2023Q3,2,buyback_announcement,20230803000327 | 20230926000630
same_ticker_same_quarter,R004,033780,2024Q4,2,buyback_announcement,20241010000497 | 20241129001815
same_ticker_same_quarter,R004,033780,2025Q3,2,buyback_announcement,20250807000253 | 20250912000347
same_ticker_same_quarter,R004,033920,2019Q2,2,buyback_announcement,20190522000245 | 20190628000460
same_ticker_same_quarter,R004,033920,2021Q4,2,buyback_announcement,20211108000292 | 20211227000212
same_ticker_same_quarter,R004,034020,2019Q4,2,buyback_announcement,20191029000435 | 20191209000042
same_ticker_same_quarter,R004,034310,2021Q3,2,buyback_announcement,20210706000049 | 20210916000399
same_ticker_same_quarter,R004,034310,2023Q1,2,buyback_announcement,20230104000469 | 20230223001828
same_ticker_same_quarter,R004,034730,2018Q2,2,buyback_announcement|dividend,20180430800790 | 20180614800462
same_ticker_same_quarter,R004,034730,2018Q3,2,dividend,20180724800427 | 20180831800410
same_ticker_same_quarter,R004,034730,2019Q4,2,buyback_announcement,20191001000137 | 20191216000316
same_ticker_same_quarter,R004,034730,2020Q3,2,buyback_announcement|dividend,20200721800384 | 20200828800002
same_ticker_same_quarter,R004,034730,2021Q2,2,buyback_announcement|dividend,20210429800247 | 20210615800254
same_ticker_same_quarter,R004,034730,2021Q3,2,dividend,20210721800414 | 20210915800115
same_ticker_same_quarter,R004,034730,2022Q1,2,dividend,20220207800964 | 20220314800123
same_ticker_same_quarter,R004,034730,2022Q2,2,dividend,20220428800322 | 20220614800148
same_ticker_same_quarter,R004,034730,2022Q3,2,buyback_announcement|dividend,20220721800221 | 20220830001411
same_ticker_same_quarter,R004,034730,2023Q1,2,buyback_retirement|dividend,20230206800963 | 20230329801953
same_ticker_same_quarter,R004,034730,2024Q1,2,buyback_announcement|dividend,20240126800073 | 20240304800841
same_ticker_same_quarter,R004,034730,2024Q2,2,buyback_retirement|dividend,20240425800128 | 20240530800786
same_ticker_same_quarter,R004,034830,2025Q4,2,buyback_announcement|dividend,20251111800609 | 20251215000462
same_ticker_same_quarter,R004,035150,2023Q1,2,buyback_announcement|dividend,20230103000296 | 20230224800316
same_ticker_same_quarter,R004,035150,2023Q3,2,buyback_announcement,20230703000080 | 20230829000263
same_ticker_same_quarter,R004,035250,2024Q4,2,buyback_announcement,20241010000456 | 20241206000086
same_ticker_same_quarter,R004,035420,2023Q4,2,buyback_retirement|dividend,20231031800646 | 20231215801191
same_ticker_same_quarter,R004,035420,2024Q3,2,buyback_announcement|buyback_retirement,20240731800695 | 20240930000001
same_ticker_same_quarter,R004,036460,2020Q2,2,buyback_announcement,20200410003401 | 20200609000244
same_ticker_same_quarter,R004,039490,2022Q1,2,buyback_announcement|dividend,20220128000553 | 20220311801346
same_ticker_same_quarter,R004,039490,2024Q4,2,buyback_announcement|dividend,20241014000185 | 20241218800080
same_ticker_same_quarter,R004,042700,2018Q1,2,buyback_announcement|dividend,20180207800626 | 20180319000057
same_ticker_same_quarter,R004,042700,2019Q1,2,buyback_announcement|dividend,20190104000166 | 20190214800136
same_ticker_same_quarter,R004,042700,2020Q1,2,buyback_announcement|buyback_retirement,20200122800112 | 20200320000082
same_ticker_same_quarter,R004,042700,2024Q1,2,buyback_announcement|dividend,20240116000111 | 20240222800080
same_ticker_same_quarter,R004,042700,2024Q3,2,buyback_announcement,20240716000265 | 20240924000013
same_ticker_same_quarter,R004,042700,2025Q1,2,buyback_announcement,20250122000503 | 20250324000703
same_ticker_same_quarter,R004,055550,2020Q1,2,buyback_announcement|dividend,20200205800450 | 20200326001234
same_ticker_same_quarter,R004,055550,2022Q1,2,buyback_announcement|dividend,20220209800427 | 20220324000044
same_ticker_same_quarter,R004,055550,2022Q4,2,buyback_announcement,20221006000204 | 20221118000482
same_ticker_same_quarter,R004,055550,2023Q1,2,buyback_announcement,20230208000115 | 20230328000034
same_ticker_same_quarter,R004,055550,2023Q2,2,buyback_announcement,20230427000308 | 20230616000035
same_ticker_same_quarter,R004,055550,2023Q3,2,buyback_announcement,20230727000152 | 20230831000164
same_ticker_same_quarter,R004,055550,2023Q4,2,buyback_announcement,20231025000118 | 20231227000033
same_ticker_same_quarter,R004,055550,2024Q1,2,buyback_announcement,20240208000535 | 20240322000129
same_ticker_same_quarter,R004,055550,2024Q4,2,dividend,20241022800525 | 20241206800673
same_ticker_same_quarter,R004,055550,2025Q2,2,buyback_announcement|dividend,20250425800269 | 20250623000361
same_ticker_same_quarter,R004,057050,2025Q1,2,buyback_announcement,20250124000346 | 20250321001131
same_ticker_same_quarter,R004,058430,2023Q1,2,buyback_announcement|dividend,20230203800482 | 20230321001093
same_ticker_same_quarter,R004,058650,2024Q3,2,buyback_announcement|dividend,20240709800526 | 20240819000097
same_ticker_same_quarter,R004,058860,2023Q1,2,buyback_announcement|dividend,20230102000060 | 20230208800679
same_ticker_same_quarter,R004,064960,2018Q2,2,buyback_announcement,20180425000560 | 20180611000313
same_ticker_same_quarter,R004,064960,2018Q4,2,buyback_announcement,20181012000498 | 20181210000287
same_ticker_same_quarter,R004,064960,2020Q2,2,buyback_announcement|dividend,20200403001952 | 20200612800206
same_ticker_same_quarter,R004,064960,2020Q3,2,buyback_announcement|dividend,20200813800068 | 20200929000111
same_ticker_same_quarter,R004,064960,2025Q1,2,dividend,20250124800112 | 20250314800070
same_ticker_same_quarter,R004,068270,2022Q1,2,buyback_announcement,20220221000073 | 20220329000865
same_ticker_same_quarter,R004,068270,2023Q1,2,buyback_announcement,20230201000013 | 20230330000023
same_ticker_same_quarter,R004,068270,2023Q4,2,buyback_announcement|dividend,20231023000067 | 20231213800278
same_ticker_same_quarter,R004,068270,2024Q2,2,buyback_announcement,20240417000152 | 20240604000243
same_ticker_same_quarter,R004,068270,2024Q4,2,buyback_announcement|buyback_retirement,20241025000080 | 20241204800037
