year,flow_bucket,ticker,date,panel_foreign,panel_institution,panel_trading_value,year_month,krx_foreign,krx_institution,foreign_diff_pct,institution_diff_pct,foreign_sign_match,institution_sign_match,foreign_within_5pct,institution_within_5pct
2022,<1억,139990,2022-07-12,-66493800.0,10801800.0,456711850.0,2022-07,-66627600,10858950,0.0020081767915998776,-0.00526293978699598,True,True,True,True
2024,<1억,139990,2024-02-01,-15835050.0,4844070.0,232119470.0,2024-02,-15942980,4858150,0.006769750699053753,-0.0028982225744367714,True,True,True,True
2024,<1억,139990,2024-08-09,27770400.0,15173400.0,1098418660.0,2024-08,28895440,15348130,-0.03893486307874184,-0.011384448789526802,True,True,True,True
2022,<1억,145210,2022-05-23,7677540.0,0.0,201381470.0,2022-05,7424720,0,0.03405111573231044,0.0,True,True,True,True
2024,1억-10억,145720,2024-07-15,-199878700.0,349127100.0,4257131600.0,2024-07,-197905600,348278100,-0.009969904843521355,0.002437707108198879,True,True,True,True
2023,<1억,152550,2023-03-22,-761761.0,0.0,1217951446.0,2023-03,-611622,0,-0.2454767814107406,0.0,True,True,False,True
2025,<1억,161000,2025-02-10,62873510.0,-1682660.0,1284624600.0,2025-02,69240750,-1668740,-0.09195798716796107,-0.008341623020961923,True,True,False,True
2019,1억-10억,161390,2019-12-10,-61447650.0,380058900.0,4655183600.0,2019-12,-62349150,380534750,0.014458897996203637,-0.0012504771246252806,True,True,True,True
2019,10억-100억,161390,2019-12-16,-289158300.0,910206300.0,7279804250.0,2019-12,-289662300,911106850,0.0017399571846249927,-0.0009884131592249581,True,True,True,True
2019,1억-10억,161890,2019-01-29,138810400.0,-69872800.0,3993343700.0,2019-01,139846000,-68708900,-0.0074052886746850104,-0.016939581335169096,True,True,True,True
2021,10억-100억,161890,2021-03-18,-1881393500.0,65144500.0,13435249400.0,2021-03,-1893898000,69157900,0.006602520304683779,-0.05803241567485421,True,True,True,False
2025,100억-1000억,161890,2025-07-21,6438146400.0,-8452353700.0,27114124800.0,2025-07,6394185150,-8409963150,0.006875191907760131,-0.0050405155461353,True,True,True,True
2022,>1000억,175330,2022-05-18,-243438597360.0,244123426260.0,251218936690.0,2022-05,-248404045510,249089167930,0.019989401299022345,-0.019935598610195254,True,True,True,True
2026,10억-100억,178920,2026-04-29,623556700.0,-838702150.0,11792528550.0,2026-04,669055350,-823814625,-0.06800431384339128,-0.018071450236756843,True,True,False,True
2019,>1000억,180640,2019-04-15,-1471487500.0,-151983125000.0,682840056600.0,2019-04,-2084678200,-160322646150,0.2941416569713254,0.05201711268037226,True,True,False,False
2022,>1000억,180640,2022-08-26,68376434400.0,365851653600.0,674870303100.0,2022-08,70519656200,377287294700,-0.03039183563121228,-0.030310167505357026,True,True,True,True
2024,10억-100억,180640,2024-02-16,2204763000.0,-1730341000.0,11868817500.0,2024-02,2193327800,-1705069200,0.005213630174203783,-0.014821568532233178,True,True,True,True
2025,1억-10억,183190,2025-08-01,269358530.0,-335088380.0,3874740465.0,2025-08,265582985,-338529205,0.014216065084139333,0.010164041829123723,True,True,True,True
2024,10억-100억,192080,2024-09-30,1602450000.0,-642800000.0,5431822100.0,2024-09,1615999700,-642323700,-0.008384716903103386,-0.0007415264297425115,True,True,True,True
2019,100억-1000억,192650,2019-03-14,-1868389600.0,-26996723600.0,164522505050.0,2019-03,-1998833150,-29809090250,0.06525984922753557,0.09434594032939331,True,True,False,False
2026,100억-1000억,195870,2026-04-23,15821570500.0,7600411400.0,70798661950.0,2026-04,16262209750,7434590850,-0.027095902511034824,0.02230392409556741,True,True,True,True
2021,1억-10억,200880,2021-07-13,-91280560.0,-84244860.0,1377708370.0,2021-07,-92961830,-85201770,0.01808559491567668,0.011231104705923364,True,True,True,True
2022,1억-10억,200880,2022-06-13,14230500.0,88928700.0,3658829920.0,2022-06,-207400,90948780,69.61378977820637,-0.02221118304170765,False,True,False,True
2022,10억-100억,204320,2022-11-08,4117879800.0,-2233579100.0,8540335200.0,2022-11,4112313300,-2226742900,0.001353617682777234,-0.0030700445929343705,True,True,True,True
2018,100억-1000억,207940,2018-02-27,8724064000.0,7105554000.0,93512499500.0,2018-02,8797083000,7213413000,-0.008300365018722684,-0.014952561291028255,True,True,True,True
2018,10억-100억,207940,2018-10-19,4472016000.0,-34428000.0,79372154500.0,2018-10,4425593000,24564500,0.010489667712326914,-2.401534735085184,True,False,True,False
2019,100억-1000억,207940,2019-03-15,-3400111000.0,-7640105000.0,117050732500.0,2019-03,-3393764500,-7658837500,-0.0018700472587299443,0.0024458672742436434,True,True,True,True
2019,100억-1000억,207940,2019-05-10,-8453068000.0,-2976424000.0,42430616000.0,2019-05,-8501823000,-2976265000,0.005734652438659333,-5.342266229653609e-05,True,True,True,True
2022,100억-1000억,207940,2022-09-21,-18443490000.0,163488000.0,44636943000.0,2022-09,-18521294000,159872000,0.004200786402937073,0.022618094475580466,True,True,True,True
2024,100억-1000억,207940,2024-10-25,9965973000.0,3038704000.0,90312896000.0,2024-10,10067065000,3124544000,-0.01004185430410949,-0.027472808832264804,True,True,True,True
2022,<1억,210540,2022-07-01,81950400.0,-37800.0,945281100.0,2022-07,79077600,-39000,0.036328871892925434,0.03076923076923077,True,True,True,True
2023,1억-10억,210980,2023-04-28,-381833700.0,63759750.0,2362342950.0,2023-04,-384033700,63697600,0.005728663916734391,0.0009757039511692748,True,True,True,True
2024,<1억,210980,2024-05-02,-87494190.0,1575930.0,1830190560.0,2024-05,-89278520,1585220,0.019986106400509327,-0.005860385309294609,True,True,True,True
2025,<1억,210980,2025-03-04,-46379200.0,33976400.0,236410595.0,2025-03,-46482680,34249405,0.0022262055458076,-0.007971087380934064,True,True,True,True
2025,1억-10억,210980,2025-11-04,99358140.0,220508680.0,1260795910.0,2025-11,99506560,220534590,-0.0014915599534342258,-0.00011748723862320192,True,True,True,True
2026,1억-10억,210980,2026-03-24,-61518160.0,-44806430.0,361727120.0,2026-03,-60322730,-44554270,-0.019817239703839664,-0.00565961466768505,True,True,True,True
2019,1억-10억,213500,2019-01-02,64046850.0,265303250.0,601535450.0,2019-01,63483750,264016300,0.008869986413846063,0.004874509642018315,True,True,True,True
2021,1억-10억,214320,2021-04-22,-429405900.0,357543900.0,1874570500.0,2021-04,-431030600,359578000,0.003769337954196291,-0.005656908932137116,True,True,True,True
2021,1억-10억,214330,2021-03-19,-24890250.0,128486820.0,4548089735.0,2021-03,-23966890,127710480,-0.03852648382831481,0.0060789059754532285,True,True,True,True
2018,1억-10억,214420,2018-03-06,10404000.0,-439614000.0,1063132500.0,2018-03,10061250,-434777600,0.034066343645173316,-0.01112384814673065,True,True,True,True
2025,1억-10억,214420,2025-02-27,423149440.0,-533368000.0,231310325030.0,2025-02,640760370,-532379440,-0.3396135906469996,-0.0018568711068180995,True,True,False,True
2018,1억-10억,227840,2018-08-16,497447500.0,330000.0,1288651100.0,2018-08,497544550,329300,-0.00019505790988967722,0.0021257212268448226,True,True,True,True
2022,1억-10억,227840,2022-05-02,130860800.0,165100.0,1015932400.0,2022-05,130771350,164950,0.000684018326644177,0.0009093664746892998,True,True,True,True
2018,1억-10억,229640,2018-02-02,64594600.0,-149095200.0,1604341440.0,2018-02,62852530,-151917140,0.02771678403399195,0.0185755208398473,True,True,True,True
2019,1억-10억,229640,2019-08-14,-339170400.0,304707150.0,831070920.0,2019-08,-337929960,303353350,-0.0036707014672507877,0.004462782428478209,True,True,True,True
2020,<1억,229640,2020-07-15,-2341790.0,11380160.0,730073830.0,2020-07,-2479950,11366060,0.055710800620980265,0.0012405354186059198,True,True,False,True
2022,1억-10억,229640,2022-06-28,-15421200.0,-152458300.0,1311687340.0,2022-06,-14619830,-150315680,-0.05481390686485411,-0.014254135031022712,True,True,False,True
2024,1억-10억,229640,2024-03-19,-201197600.0,-3120800.0,4454612640.0,2024-03,-204144150,-3112360,0.014433673460640435,-0.002711768561477464,True,True,True,True
2026,10억-100억,229640,2026-01-07,-976330000.0,-158562400.0,4760480925.0,2026-01,-1005281650,-153875900,0.028799540904780267,-0.030456361262549886,True,True,True,True
2019,1억-10억,234080,2019-05-15,99107000.0,-654465000.0,1516078250.0,2019-05,95664200,-637274350,0.035988384369492456,-0.026975273679224653,True,True,True,True
2018,10억-100억,241560,2018-06-20,-1309214750.0,378435550.0,8097862500.0,2018-06,-1314351300,381211200,0.003908049545049333,-0.007281134447256534,True,True,True,True
2020,10억-100억,241560,2020-08-19,-1770090300.0,4473712600.0,14849975250.0,2020-08,-1771178350,4501982250,0.0006143085477529691,-0.006279378378268817,True,True,True,True
2021,10억-100억,241560,2021-10-21,708992400.0,-338607600.0,4458074200.0,2021-10,716308800,-339793350,-0.010214030596859902,0.003489620971099052,True,True,True,True
2022,1억-10억,241560,2022-05-24,306041400.0,-679080850.0,5987050050.0,2022-05,311398050,-682758350,-0.01720193816242587,0.005386239509190916,True,True,True,True
2023,100억-1000억,241560,2023-10-27,5632840000.0,-6695087200.0,17688650100.0,2023-10,5663621350,-6728402600,-0.005434923717137269,0.004951457571816526,True,True,True,True
2024,100억-1000억,241560,2024-02-08,-9072346100.0,-2450103400.0,24838596650.0,2024-02,-9251109700,-2461861150,0.01932347640413344,0.004775959846476313,True,True,True,True
2026,<1억,248170,2026-04-10,90191200.0,554000.0,377622250.0,2026-04,90033300,555200,0.0017537955400946095,-0.002161383285302594,True,True,True,True
2020,1억-10억,249420,2020-07-16,3377750.0,-607537750.0,1373520100.0,2020-07,3070850,-602545200,0.09993975609358972,-0.008285768436957094,True,True,False,True
2022,10억-100억,249420,2022-08-23,1136977700.0,48890500.0,19290431150.0,2022-08,1138444750,48515600,-0.0012886440031455195,0.0077274113893263194,True,True,True,True
2023,1억-10억,249420,2023-07-04,134595090.0,-22178910.0,1945884840.0,2023-07,133284840,-22246540,0.009830450334786762,0.0030400233025000742,True,True,True,True
2018,100억-1000억,251270,2018-03-09,-4328203500.0,8113734000.0,69441911500.0,2018-03,-4299677500,8131784000,-0.006634451072202508,-0.002219685126904502,True,True,True,True
2020,100억-1000억,251270,2020-03-23,9409732900.0,-1703458400.0,38756108700.0,2020-03,9406082800,-1681376100,0.00038805739622024165,-0.013133468472639763,True,True,True,True
2024,10억-100억,259960,2024-07-31,3296622000.0,986076000.0,30193340500.0,2024-07,3321819500,997926000,-0.007585451286561476,-0.011874627978427258,True,True,True,True
2022,<1억,264900,2022-08-29,-2700000.0,12645000.0,409672520.0,2022-08,-2663440,12603970,-0.013726609197128526,0.0032553235210810564,True,True,True,True
2023,100억-1000억,267250,2023-09-20,9989522400.0,-7489066000.0,35981049000.0,2023-09,10045195800,-7509130200,-0.00554229117166636,0.00267197391250454,True,True,True,True
2018,1억-10억,267260,2018-04-13,-220910900.0,433715700.0,1357359500.0,2018-04,-220463400,433525800,-0.0020298153797863954,0.0004380362137616723,True,True,True,True
2025,>1000억,267260,2025-11-04,-83554524000.0,18638154000.0,302553435282.0,2025-11,-85368794000,19132252500,0.021252145133970148,-0.025825422281040875,True,True,True,True
2018,1억-10억,267850,2018-12-07,-49992250.0,-220162000.0,1253216450.0,2018-12,-51047250,-222332650,0.020667127024472425,0.00976307348470861,True,True,True,True
2024,<1억,267850,2024-10-22,29152390.0,157770.0,327124220.0,2024-10,28803160,158050,0.01212471131639723,-0.0017715912685858906,True,True,True,True
2024,<1억,267850,2024-11-04,87571710.0,1189980.0,572159190.0,2024-11,88220310,1191060,-0.007352048524880495,-0.0009067553271875472,True,True,True,True
2025,<1억,267850,2025-04-15,18261320.0,118580.0,47010345.0,2025-04,20600525,118300,-0.11355074688630508,0.002366863905325444,True,True,False,True
2021,10억-100억,271560,2021-02-01,1697646000.0,807126000.0,10761365500.0,2021-02,1684480000,798675500,0.007816061930091186,0.010580642576365495,True,True,True,True
2021,10억-100억,271560,2021-08-13,-967765500.0,1706725000.0,10203158000.0,2021-08,-970059000,1708853000,0.0023642891824105544,-0.0012452797285664712,True,True,True,True
2024,10억-100억,271560,2024-12-23,-2055051600.0,3353226900.0,6780001300.0,2024-12,-2053042800,3353998500,-0.0009784501326518863,-0.0002300537701492711,True,True,True,True
2023,<1억,271980,2023-11-01,17295000.0,75000.0,213201870.0,2023-11,17329770,74980,-0.002006374002655546,0.00026673779674579886,True,True,True,True
2025,1억-10억,271980,2025-12-11,171852650.0,37403500.0,623536230.0,2025-12,170484495,36897425,0.008025099291287457,0.013715726774971425,True,True,True,True
2019,10억-100억,272210,2019-12-06,-320188950.0,1479509250.0,7464217150.0,2019-12,-318465850,1468428300,-0.005410627230517809,0.007546129422866612,True,True,True,True
2020,10억-100억,272450,2020-01-08,60815200.0,1371769600.0,4682016200.0,2020-01,57799800,1372487100,0.05216973069110966,-0.0005227735838100045,True,True,False,True
2026,>1000억,278470,2026-01-22,80519868000.0,19749730000.0,377322210000.0,2026-01,76859775500,19325708000,0.04762039020007286,0.0219408261782699,True,True,True,True
2019,10억-100억,282330,2019-05-21,-478400000.0,778000000.0,7328076000.0,2019-05,-484029000,786696000,0.01162946848226036,-0.011053825111606007,True,True,True,True
2023,10억-100억,282330,2023-08-28,393771600.0,-1290891600.0,4518682600.0,2023-08,399055000,-1296112300,-0.013239778977835135,0.004027968872758942,True,True,True,True
2025,10억-100억,282330,2025-01-10,-1085323000.0,-162543200.0,8064195900.0,2025-01,-1084095300,-162239800,-0.0011324650148377177,-0.0018700713388453388,True,True,True,True
2018,10억-100억,284740,2018-01-22,-785785500.0,2598867000.0,19232668500.0,2018-01,-799427500,2638041000,0.01706471193447811,-0.01484965548298908,True,True,True,True
2018,10억-100억,285130,2018-06-14,1906540800.0,-803319800.0,9631138500.0,2018-06,1914864000,-803590800,-0.0043466272278344575,0.00033723631480101564,True,True,True,True
2021,10억-100억,285130,2021-12-13,-516102500.0,1513055000.0,11922914000.0,2021-12,-510888000,1523555000,-0.010206738071749582,-0.006891776141983716,True,True,True,True
2022,100억-1000억,285130,2022-01-25,-10537450000.0,-1021108000.0,35848912000.0,2022-01,-10929090500,-1040466000,0.03583468359055129,0.018605125011293015,True,True,True,True
2023,10억-100억,285130,2023-02-07,1674172800.0,-197510400.0,4797965000.0,2023-02,1672081700,-194288700,0.001250596786030252,-0.016582024585063363,True,True,True,True
2023,10억-100억,285130,2023-03-15,-619305600.0,-734774400.0,4410199800.0,2023-03,-624746500,-736340900,0.008708972359188888,0.002127411366121317,True,True,True,True
2020,<1억,293480,2020-12-09,-41698700.0,-11669600.0,2232820600.0,2020-12,-41176550,-11649200,-0.012680761258531858,-0.00175119321498472,True,True,True,True
2025,10억-100억,294870,2025-09-22,336320700.0,-690637400.0,4548948600.0,2025-09,337670725,-687160625,-0.003998051652241988,-0.005059624887558131,True,True,True,True
2020,10억-100억,298000,2020-09-08,290244000.0,805866000.0,8756926500.0,2020-09,296894000,852108500,-0.02239856649174453,-0.0542683238108762,True,True,True,False
2023,1억-10억,298000,2023-01-05,110404800.0,-164032800.0,1348611500.0,2023-01,109436700,-163442700,0.008846209726718733,-0.0036104396219592554,True,True,True,True
2019,1억-10억,298040,2019-05-22,628060400.0,45404900.0,1677751950.0,2019-05,625195400,45157900,0.004582567306157403,0.005469696332203225,True,True,True,True
2021,100억-1000억,298050,2021-07-22,16362640000.0,2167330000.0,88565013000.0,2021-07,16055429000,2149506000,0.01913439995904189,0.00829213782143432,True,True,True,True
2022,100억-1000억,298050,2022-01-13,-10417496000.0,965685000.0,31725646000.0,2022-01,-10574321000,975922000,0.01483073948672449,-0.010489567813821186,True,True,True,True
2024,10억-100억,298050,2024-11-28,994613200.0,-365023400.0,2867485700.0,2024-11,986688600,-361259000,0.008031510650878098,-0.010420224824848655,True,True,True,True
2026,10억-100억,298690,2026-04-10,-443877290.0,782985035.0,1875682130.0,2026-04,-454838345,780327093,0.024098792726017854,0.0034061895631246524,True,True,True,True
2022,100억-1000억,300720,2022-01-07,3706389200.0,25951221600.0,151581559300.0,2022-01,4217497600,28803374600,-0.12118759711920168,-0.09902148757250132,True,True,False,False
2021,100억-1000억,302440,2021-05-04,7980475000.0,17733138500.0,204136244000.0,2021-05,7529983500,17393758500,0.05982635951327118,0.019511596645428876,True,True,False,True
2019,>1000억,316140,2019-09-26,361005649200.0,-362978305200.0,374345024006.0,2019-09,355478397356,-357436954956,0.015548770009966704,-0.015503014355866289,True,True,True,True
2020,10억-100억,316140,2020-02-18,-6077776000.0,-1237482300.0,17545545300.0,2020-02,-6084879150,-1248777550,0.0011673444656661752,0.009045045692885815,True,True,True,True
2020,10억-100억,316140,2020-12-17,1064590500.0,-639622900.0,18129812610.0,2020-12,1064275110,-629536140,0.0002963425500010049,-0.0160225273167002,True,True,True,True
2022,>1000억,316140,2022-02-11,201754413450.0,-232125027600.0,356617342550.0,2022-02,200736497850,-231095388450,0.005070904448879225,-0.004455472508153375,True,True,True,True
2022,10억-100억,316140,2022-03-16,3832785000.0,-2020009500.0,28949969650.0,2022-03,3828826000,-1996354500,0.001033998411001179,-0.011849097943276106,True,True,True,True
2023,10억-100억,316140,2023-08-23,5190417700.0,3579283630.0,18872956450.0,2023-08,5167584720,3574856540,0.004418501338087399,0.0012383965483549167,True,True,True,True
2024,100억-1000억,316140,2024-02-02,11812939050.0,4317796880.0,96939159300.0,2024-02,11708240310,4244784260,0.0089423121859377,0.017200549080437836,True,True,True,True
2026,100억-1000억,316140,2026-02-13,-36605443700.0,1628187900.0,189412308025.0,2026-02,-37349842775,1739732625,0.019930447351126767,-0.06411601610333657,True,True,True,False
2022,>1000억,323410,2022-06-09,-157782160900.0,182391143300.0,288406311350.0,2022-06,-158177212100,183070619500,0.0024975228400804517,-0.003711552415432778,True,True,True,True
