ticker,concept,period_type,count,lag_min,lag_median,lag_max
DOW,NetIncome,quarterly,22,21,25,33
DOW,NetIncome,annual,11,31,36,222
DOW,NetIncome,other,0,,,
DOW,OperatingIncome,quarterly,22,21,25,33
DOW,OperatingIncome,annual,7,31,35,38
DOW,OperatingIncome,other,0,,,
DOW,StockholdersEquity,quarterly,28,21,25,117
DOW,StockholdersEquity,annual,7,31,35,38
DOW,StockholdersEquity,other,0,,,
DOW,Assets,quarterly,28,21,25,117
DOW,Assets,annual,7,31,35,38
DOW,Assets,other,0,,,
DOW,CFO,quarterly,22,21,25,33
DOW,CFO,annual,7,31,35,38
DOW,CFO,other,0,,,
DOW,Buybacks,quarterly,20,21,25,31
DOW,Buybacks,annual,7,31,35,38
DOW,Buybacks,other,0,,,
DOW,Cash,quarterly,28,21,25,117
DOW,Cash,annual,7,31,35,38
DOW,Cash,other,0,,,
DOW,LongTermDebt,quarterly,17,21,25,116
DOW,LongTermDebt,annual,4,32,35,38
DOW,LongTermDebt,other,0,,,
DOW,TotalLiabilities,quarterly,28,21,25,117
DOW,TotalLiabilities,annual,7,31,35,38
DOW,TotalLiabilities,other,0,,,
DOW,EPS_Basic,quarterly,21,21,25,31
DOW,EPS_Basic,annual,11,31,36,222
DOW,EPS_Basic,other,0,,,
DOW,EPS_Diluted,quarterly,21,21,25,31
DOW,EPS_Diluted,annual,11,31,36,222
DOW,EPS_Diluted,other,0,,,
DOW,CapEx,quarterly,11,23,25,33
DOW,CapEx,annual,7,31,35,38
DOW,CapEx,other,0,,,
DOW,Shares,quarterly,21,21,25,31
DOW,Shares,annual,7,31,35,38
DOW,Shares,other,0,,,
DOW,Dividends,quarterly,23,21,25,117
DOW,Dividends,annual,11,31,36,222
DOW,Dividends,other,0,,,
APD,Revenue,quarterly,51,23,27,40
APD,Revenue,annual,39,47,143,240
APD,Revenue,other,0,,,
APD,NetIncome,quarterly,51,23,27,40
APD,NetIncome,annual,39,47,143,240
APD,NetIncome,other,0,,,
APD,OperatingIncome,quarterly,51,23,27,40
APD,OperatingIncome,annual,39,47,143,240
APD,OperatingIncome,other,0,,,
APD,StockholdersEquity,quarterly,80,23,32,120
APD,StockholdersEquity,annual,18,47,52,57
APD,StockholdersEquity,other,0,,,
APD,Assets,quarterly,60,23,29,119
APD,Assets,annual,18,47,52,57
APD,Assets,other,0,,,
APD,CFO,quarterly,51,23,27,40
APD,CFO,annual,17,47,52,57
APD,CFO,other,0,,,
APD,Buybacks,quarterly,11,24,25,29
APD,Buybacks,annual,6,51,55,57
APD,Buybacks,other,0,,,
APD,Cash,quarterly,60,23,29,119
APD,Cash,annual,18,47,52,57
APD,Cash,other,0,,,
APD,LongTermDebt,quarterly,30,24,27,119
APD,LongTermDebt,annual,8,51,54,57
APD,LongTermDebt,other,0,,,
APD,TotalLiabilities,quarterly,60,23,29,119
APD,TotalLiabilities,annual,18,47,52,57
APD,TotalLiabilities,other,0,,,
APD,EPS_Basic,quarterly,51,23,27,40
APD,EPS_Basic,annual,39,47,143,240
APD,EPS_Basic,other,0,,,
APD,EPS_Diluted,quarterly,51,23,27,40
APD,EPS_Diluted,annual,39,47,143,240
APD,EPS_Diluted,other,0,,,
APD,CapEx,quarterly,51,23,27,40
APD,CapEx,annual,17,47,52,57
APD,CapEx,other,0,,,
APD,Shares,quarterly,51,23,27,40
APD,Shares,annual,23,47,54,240
APD,Shares,other,0,,,
APD,Dividends,quarterly,51,23,27,40
APD,Dividends,annual,39,47,143,240
APD,Dividends,other,0,,,
FCX,Revenue,quarterly,39,34,37,42
FCX,Revenue,annual,25,44,58,242
FCX,Revenue,other,0,,,
FCX,NetIncome,quarterly,52,33,37,42
FCX,NetIncome,annual,37,44,138,242
FCX,NetIncome,other,0,,,
FCX,OperatingIncome,quarterly,52,33,37,42
FCX,OperatingIncome,annual,37,44,138,242
FCX,OperatingIncome,other,0,,,
FCX,StockholdersEquity,quarterly,52,33,37,42
FCX,StockholdersEquity,annual,17,44,51,58
FCX,StockholdersEquity,other,0,,,
FCX,Assets,quarterly,52,33,37,42
FCX,Assets,annual,17,44,51,58
FCX,Assets,other,0,,,
FCX,CFO,quarterly,52,33,37,42
FCX,CFO,annual,17,44,51,58
FCX,CFO,other,0,,,
FCX,Buybacks,quarterly,12,34,36,39
FCX,Buybacks,annual,7,44,46,57
FCX,Buybacks,other,0,,,
FCX,Cash,quarterly,52,33,37,42
FCX,Cash,annual,17,44,51,58
FCX,Cash,other,0,,,
FCX,LongTermDebt,quarterly,52,33,37,42
FCX,LongTermDebt,annual,18,44,52,58
FCX,LongTermDebt,other,0,,,
FCX,TotalLiabilities,quarterly,52,33,37,42
FCX,TotalLiabilities,annual,17,44,51,58
FCX,TotalLiabilities,other,0,,,
FCX,EPS_Basic,quarterly,44,33,37,42
FCX,EPS_Basic,annual,32,44,97,242
FCX,EPS_Basic,other,0,,,
FCX,EPS_Diluted,quarterly,43,33,37,42
FCX,EPS_Diluted,annual,34,44,137,242
FCX,EPS_Diluted,other,0,,,
FCX,CapEx,quarterly,39,34,37,42
FCX,CapEx,annual,13,44,47,58
FCX,CapEx,other,0,,,
FCX,Shares,quarterly,52,33,37,42
FCX,Shares,annual,22,44,56,235
FCX,Shares,other,0,,,
FCX,Dividends,quarterly,65,33,38,44
FCX,Dividends,annual,20,44,54,58
FCX,Dividends,other,0,,,
NEM,Revenue,quarterly,25,20,25,36
NEM,Revenue,annual,15,48,52,236
NEM,Revenue,other,0,,,
NEM,NetIncome,quarterly,52,20,26,36
NEM,NetIncome,annual,37,48,143,239
NEM,NetIncome,other,0,,,
NEM,OperatingIncome,quarterly,52,20,26,36
NEM,OperatingIncome,annual,17,48,52,60
NEM,OperatingIncome,other,0,,,
NEM,StockholdersEquity,quarterly,79,20,29,120
NEM,StockholdersEquity,annual,17,48,52,60
NEM,StockholdersEquity,other,0,,,
NEM,Assets,quarterly,69,20,28,120
NEM,Assets,annual,17,48,52,60
NEM,Assets,other,0,,,
NEM,CFO,quarterly,52,20,26,36
NEM,CFO,annual,17,48,52,60
NEM,CFO,other,0,,,
NEM,Buybacks,quarterly,17,22,25,35
NEM,Buybacks,annual,8,49,52,60
NEM,Buybacks,other,0,,,
NEM,Cash,quarterly,69,20,28,120
NEM,Cash,annual,17,48,52,60
NEM,Cash,other,0,,,
NEM,LongTermDebt,quarterly,69,20,28,120
NEM,LongTermDebt,annual,17,48,52,60
NEM,LongTermDebt,other,0,,,
NEM,TotalLiabilities,quarterly,69,20,28,120
NEM,TotalLiabilities,annual,17,48,52,60
NEM,TotalLiabilities,other,0,,,
NEM,EPS_Basic,quarterly,51,20,26,36
NEM,EPS_Basic,annual,36,48,143,239
NEM,EPS_Basic,other,0,,,
NEM,EPS_Diluted,quarterly,51,20,26,36
NEM,EPS_Diluted,annual,36,48,143,239
NEM,EPS_Diluted,other,0,,,
NEM,CapEx,quarterly,52,20,26,36
NEM,CapEx,annual,17,48,52,60
NEM,CapEx,other,0,,,
NEM,Shares,quarterly,51,20,26,36
NEM,Shares,annual,36,48,143,239
NEM,Shares,other,0,,,
NEM,Dividends,quarterly,52,20,26,36
NEM,Dividends,annual,31,48,56,237
NEM,Dividends,other,0,,,
GOLD,Revenue,quarterly,38,37,40,86
GOLD,Revenue,annual,13,64,77,179
GOLD,Revenue,other,0,,,
GOLD,NetIncome,quarterly,22,37,39,86
GOLD,NetIncome,annual,7,64,75,88
GOLD,NetIncome,other,0,,,
GOLD,OperatingIncome,quarterly,38,37,40,86
GOLD,OperatingIncome,annual,12,64,76,88
GOLD,OperatingIncome,other,0,,,
GOLD,StockholdersEquity,quarterly,37,37,40,86
GOLD,StockholdersEquity,annual,12,64,76,88
GOLD,StockholdersEquity,other,0,,,
GOLD,Assets,quarterly,38,37,40,86
GOLD,Assets,annual,12,64,76,88
GOLD,Assets,other,0,,,
GOLD,CFO,quarterly,38,37,40,86
GOLD,CFO,annual,12,64,76,88
GOLD,CFO,other,0,,,
GOLD,Buybacks,quarterly,5,39,39,40
GOLD,Buybacks,annual,2,74,74,75
GOLD,Buybacks,other,0,,,
GOLD,Cash,quarterly,38,37,40,86
GOLD,Cash,annual,12,64,76,88
GOLD,Cash,other,0,,,
GOLD,LongTermDebt,quarterly,15,37,41,45
GOLD,LongTermDebt,annual,4,78,83,88
GOLD,LongTermDebt,other,0,,,
GOLD,TotalLiabilities,quarterly,38,37,40,86
GOLD,TotalLiabilities,annual,12,64,76,88
GOLD,TotalLiabilities,other,0,,,
GOLD,EPS_Basic,quarterly,38,37,40,86
GOLD,EPS_Basic,annual,13,64,77,179
GOLD,EPS_Basic,other,0,,,
GOLD,EPS_Diluted,quarterly,38,37,40,86
GOLD,EPS_Diluted,annual,13,64,77,179
GOLD,EPS_Diluted,other,0,,,
GOLD,CapEx,quarterly,38,37,40,86
GOLD,CapEx,annual,12,64,76,88
GOLD,CapEx,other,0,,,
GOLD,Shares,quarterly,38,37,40,86
GOLD,Shares,annual,13,64,77,193
GOLD,Shares,other,0,,,
GOLD,Dividends,quarterly,50,37,41,107
GOLD,Dividends,annual,16,64,83,228
GOLD,Dividends,other,0,,,
NEE,Revenue,quarterly,14,26,32,37
NEE,Revenue,annual,10,57,151,243
NEE,Revenue,other,0,,,
NEE,NetIncome,quarterly,48,21,26,38
NEE,NetIncome,annual,36,43,138,243
NEE,NetIncome,other,0,,,
NEE,OperatingIncome,quarterly,51,21,27,38
NEE,OperatingIncome,annual,37,43,138,243
NEE,OperatingIncome,other,0,,,
NEE,StockholdersEquity,quarterly,62,21,31,120
NEE,StockholdersEquity,annual,17,43,49,59
NEE,StockholdersEquity,other,0,,,
NEE,Assets,quarterly,63,21,30,120
NEE,Assets,annual,17,43,49,59
NEE,Assets,other,0,,,
NEE,CFO,quarterly,51,21,27,38
NEE,CFO,annual,17,43,49,59
NEE,CFO,other,0,,,
NEE,Buybacks,quarterly,6,26,29,32
NEE,Buybacks,annual,4,51,57,59
NEE,Buybacks,other,0,,,
NEE,Cash,quarterly,63,21,30,120
NEE,Cash,annual,17,43,49,59
NEE,Cash,other,0,,,
NEE,LongTermDebt,quarterly,63,21,30,120
NEE,LongTermDebt,annual,17,43,49,59
NEE,LongTermDebt,other,0,,,
NEE,TotalLiabilities,quarterly,63,21,30,120
NEE,TotalLiabilities,annual,17,43,49,59
NEE,TotalLiabilities,other,0,,,
NEE,EPS_Basic,quarterly,51,21,27,38
NEE,EPS_Basic,annual,39,43,138,243
NEE,EPS_Basic,other,0,,,
NEE,EPS_Diluted,quarterly,51,21,27,38
NEE,EPS_Diluted,annual,39,43,138,243
NEE,EPS_Diluted,other,0,,,
NEE,CapEx,quarterly,45,21,26,38
NEE,CapEx,annual,15,43,48,59
NEE,CapEx,other,0,,,
NEE,Shares,quarterly,63,21,30,120
NEE,Shares,annual,17,43,49,59
NEE,Shares,other,0,,,
NEE,Dividends,quarterly,51,21,27,38
NEE,Dividends,annual,17,43,49,59
NEE,Dividends,other,0,,,
DUK,Revenue,quarterly,24,34,38,40
DUK,Revenue,annual,22,55,149,245
DUK,Revenue,other,0,,,
DUK,NetIncome,quarterly,50,33,38,42
DUK,NetIncome,annual,41,51,147,245
DUK,NetIncome,other,0,,,
DUK,OperatingIncome,quarterly,50,33,38,42
DUK,OperatingIncome,annual,41,51,147,245
DUK,OperatingIncome,other,0,,,
DUK,StockholdersEquity,quarterly,50,33,38,42
DUK,StockholdersEquity,annual,17,51,57,61
DUK,StockholdersEquity,other,0,,,
DUK,Assets,quarterly,50,33,38,42
DUK,Assets,annual,17,51,57,61
DUK,Assets,other,0,,,
DUK,CFO,quarterly,50,33,38,42
DUK,CFO,annual,17,51,57,61
DUK,CFO,other,0,,,
DUK,Buybacks,quarterly,3,36,38,99
DUK,Buybacks,annual,1,56,56,56
DUK,Buybacks,other,0,,,
DUK,Cash,quarterly,50,33,38,42
DUK,Cash,annual,17,51,57,61
DUK,Cash,other,0,,,
DUK,LongTermDebt,quarterly,50,33,38,42
DUK,LongTermDebt,annual,17,51,57,61
DUK,LongTermDebt,other,0,,,
DUK,TotalLiabilities,quarterly,50,33,38,42
DUK,TotalLiabilities,annual,17,51,57,61
DUK,TotalLiabilities,other,0,,,
DUK,EPS_Basic,quarterly,45,33,38,40
DUK,EPS_Basic,annual,37,52,148,245
DUK,EPS_Basic,other,0,,,
DUK,EPS_Diluted,quarterly,45,33,38,40
DUK,EPS_Diluted,annual,37,52,148,245
DUK,EPS_Diluted,other,0,,,
DUK,CapEx,quarterly,50,33,38,42
DUK,CapEx,annual,17,51,57,61
DUK,CapEx,other,0,,,
DUK,Shares,quarterly,50,33,38,42
DUK,Shares,annual,17,51,57,61
DUK,Shares,other,0,,,
DUK,Dividends,quarterly,50,33,38,42
DUK,Dividends,annual,17,51,57,61
DUK,Dividends,other,0,,,
SO,Revenue,quarterly,50,27,34,40
SO,Revenue,annual,37,46,143,245
SO,Revenue,other,0,,,
SO,NetIncome,quarterly,50,27,34,40
SO,NetIncome,annual,37,46,143,245
SO,NetIncome,other,0,,,
SO,OperatingIncome,quarterly,45,27,33,40
SO,OperatingIncome,annual,37,46,143,245
SO,OperatingIncome,other,0,,,
SO,StockholdersEquity,quarterly,57,27,36,120
SO,StockholdersEquity,annual,17,46,52,61
SO,StockholdersEquity,other,0,,,
SO,Assets,quarterly,54,27,35,120
SO,Assets,annual,17,46,52,61
SO,Assets,other,0,,,
SO,CFO,quarterly,45,27,33,40
SO,CFO,annual,17,46,52,61
SO,CFO,other,0,,,
SO,Buybacks,quarterly,8,35,37,40
SO,Buybacks,annual,6,52,57,61
SO,Buybacks,other,0,,,
SO,Cash,quarterly,49,27,34,120
SO,Cash,annual,17,46,52,61
SO,Cash,other,0,,,
SO,LongTermDebt,quarterly,0,,,
SO,LongTermDebt,annual,0,,,
SO,LongTermDebt,other,0,,,
SO,TotalLiabilities,quarterly,49,27,34,120
SO,TotalLiabilities,annual,17,46,52,61
SO,TotalLiabilities,other,0,,,
SO,EPS_Basic,quarterly,45,27,33,40
SO,EPS_Basic,annual,37,46,143,245
SO,EPS_Basic,other,0,,,
SO,EPS_Diluted,quarterly,45,27,33,40
SO,EPS_Diluted,annual,31,46,59,245
SO,EPS_Diluted,other,0,,,
SO,CapEx,quarterly,45,27,33,40
SO,CapEx,annual,17,46,52,61
SO,CapEx,other,0,,,
SO,Shares,quarterly,45,27,33,40
SO,Shares,annual,17,46,52,61
SO,Shares,other,0,,,
SO,Dividends,quarterly,45,27,33,40
SO,Dividends,annual,17,46,52,61
SO,Dividends,other,0,,,
AEP,Revenue,quarterly,51,22,27,37
AEP,Revenue,annual,37,43,143,243
AEP,Revenue,other,0,,,
AEP,NetIncome,quarterly,59,22,28,120
AEP,NetIncome,annual,37,43,143,243
AEP,NetIncome,other,0,,,
AEP,OperatingIncome,quarterly,51,22,27,37
AEP,OperatingIncome,annual,37,43,143,243
AEP,OperatingIncome,other,0,,,
AEP,StockholdersEquity,quarterly,70,22,30,120
AEP,StockholdersEquity,annual,17,43,55,59
AEP,StockholdersEquity,other,0,,,
AEP,Assets,quarterly,62,22,28,120
AEP,Assets,annual,17,43,55,59
AEP,Assets,other,0,,,
AEP,CFO,quarterly,51,22,27,37
AEP,CFO,annual,17,43,55,59
AEP,CFO,other,0,,,
AEP,Buybacks,quarterly,0,,,
AEP,Buybacks,annual,0,,,
AEP,Buybacks,other,0,,,
AEP,Cash,quarterly,62,22,28,120
AEP,Cash,annual,17,43,55,59
AEP,Cash,other,0,,,
AEP,LongTermDebt,quarterly,62,22,28,120
AEP,LongTermDebt,annual,17,43,55,59
AEP,LongTermDebt,other,0,,,
AEP,TotalLiabilities,quarterly,62,22,28,120
AEP,TotalLiabilities,annual,17,43,55,59
AEP,TotalLiabilities,other,0,,,
AEP,EPS_Basic,quarterly,51,22,27,37
AEP,EPS_Basic,annual,37,43,143,243
AEP,EPS_Basic,other,0,,,
AEP,EPS_Diluted,quarterly,51,22,27,37
AEP,EPS_Diluted,annual,37,43,143,243
AEP,EPS_Diluted,other,0,,,
AEP,CapEx,quarterly,38,22,27,37
AEP,CapEx,annual,15,43,55,59
AEP,CapEx,other,0,,,
AEP,Shares,quarterly,51,22,27,37
AEP,Shares,annual,17,43,55,59
AEP,Shares,other,0,,,
AEP,Dividends,quarterly,59,22,28,120
AEP,Dividends,annual,17,43,55,59
AEP,Dividends,other,0,,,
