ticker,classification,in_official_universe,in_union_panel,in_kiwoom_2010_2016,in_dynamic_top100_2017_2024,in_dynamic_top100_2018_2024,in_krx_2025_2026
163560,matched_official_and_panel,True,True,True,True,True,False
163730,official_only,True,False,False,False,False,False
164060,official_only,True,False,False,False,False,False
166090,official_only,True,False,False,False,False,False
166480,official_only,True,False,False,False,False,False
168330,official_only,True,False,False,False,False,False
168360,official_only,True,False,False,False,False,False
168490,matched_official_and_panel,True,True,False,True,True,False
169330,official_only,True,False,False,False,False,False
170030,official_only,True,False,False,False,False,False
170790,official_only,True,False,False,False,False,False
170900,matched_official_and_panel,True,True,True,True,True,False
170920,official_only,True,False,False,False,False,False
171010,official_only,True,False,False,False,False,False
171090,official_only,True,False,False,False,False,False
171120,official_only,True,False,False,False,False,False
172580,matched_official_and_panel,True,True,False,True,False,False
172670,official_only,True,False,False,False,False,False
173130,official_only,True,False,False,False,False,False
173940,official_only,True,False,False,False,False,False
174880,official_only,True,False,False,False,False,False
174900,official_only,True,False,False,False,False,False
175140,official_only,True,False,False,False,False,False
175250,official_only,True,False,False,False,False,False
175330,matched_official_and_panel,True,True,True,True,True,True
176440,official_only,True,False,False,False,False,False
176750,official_only,True,False,False,False,False,False
177350,official_only,True,False,False,False,False,False
177830,official_only,True,False,False,False,False,False
177900,official_only,True,False,False,False,False,False
178320,official_only,True,False,False,False,False,False
178780,official_only,True,False,False,False,False,False
178920,matched_official_and_panel,True,True,False,True,True,True
179290,official_only,True,False,False,False,False,False
179530,official_only,True,False,False,False,False,False
179900,official_only,True,False,False,False,False,False
180400,official_only,True,False,False,False,False,False
180640,matched_official_and_panel,True,True,True,True,True,True
18064K,official_only,True,False,False,False,False,False
181340,official_only,True,False,False,False,False,False
181710,matched_official_and_panel,True,True,True,True,True,True
182360,official_only,True,False,False,False,False,False
182400,official_only,True,False,False,False,False,False
182690,official_only,True,False,False,False,False,False
183190,matched_official_and_panel,True,True,True,True,True,True
183300,official_only,True,False,False,False,False,False
183490,official_only,True,False,False,False,False,False
184230,official_only,True,False,False,False,False,False
185490,official_only,True,False,False,False,False,False
185750,matched_official_and_panel,True,True,True,True,True,True
186230,official_only,True,False,False,False,False,False
187220,official_only,True,False,False,False,False,False
187270,official_only,True,False,False,False,False,False
187420,official_only,True,False,False,False,False,False
187660,official_only,True,False,False,False,False,False
187790,official_only,True,False,False,False,False,False
187870,official_only,True,False,False,False,False,False
188040,official_only,True,False,False,False,False,False
188260,official_only,True,False,False,False,False,False
189300,official_only,True,False,False,False,False,False
189330,official_only,True,False,False,False,False,False
189690,official_only,True,False,False,False,False,False
189860,official_only,True,False,False,False,False,False
189980,official_only,True,False,False,False,False,False
190510,official_only,True,False,False,False,False,False
190650,official_only,True,False,False,False,False,False
191410,official_only,True,False,False,False,False,False
191420,official_only,True,False,False,False,False,False
192080,matched_official_and_panel,True,True,False,True,True,True
192250,official_only,True,False,False,False,False,False
192390,official_only,True,False,False,False,False,False
192400,matched_official_and_panel,True,True,True,True,True,False
192410,official_only,True,False,False,False,False,False
192440,official_only,True,False,False,False,False,False
192520,matched_official_and_panel,True,True,True,False,False,False
192530,matched_official_and_panel,True,True,True,False,False,False
192650,matched_official_and_panel,True,True,False,True,True,False
